X,Y,FID,FID_1,LABELID,POINT_X,POINT_Y,FID_2,COMUNAREAL,VAL_COM,OBJECTID,A_O,IDACCIDENT,REGION,COD_COMUN,COMUNA,CALLE_UNO,CALLE_DOS,NUMERO,DIR_GEOCOD,PAIS,TIPO,OBJECTID_1,Año,Idaccide_1,Claseaccid,Fecha,Hora,Cód_Regi,Región,Cód_Comun,Comuna_1,Cód_Tipo_,Tipo_Accid,Cód_Tipo1,Tipo__CONA,Cód_Zona,Zona,Cód_Ubica,Ubicación,Cód_Causa,Causa__CON,Cód_Cau_1,Causa,Cód_Calle,Calle_Un_1,Cód_Cal_1,Calle_Do_1,Intersecci,Número,Ruta,Cód_Ruta,Ubicaci_1,Km_Vía_Fe,Pistas_de_,Pistas_de1,Cód_Calza,Calzada,Cód__Tipo,Tipo_Calza,Cód_Estad,Estado_Cal,Cód_Condi,Condición,Cód_Est_1,Estado_Atm,Fallecidos,Graves,Menos_Grav,Leves,Ilesos
-7807568.29365805,-2301152.47153386,1,14920,1353884,-70.1365793,-20.2372057,258,IQUIQUE,1,21089,2021,1353884,REGION TARAPACA,1101,IQUIQUE,SALVADOR ALLENDE, ,2735,"SALVADOR ALLENDE 2735, IQUIQUE",CHILE,RANGE_INTERPOLATED,29070,2021,1353884,1,2021/06/03 00:00:00+00,1899/12/30 00:00:00+00,1,REGION TARAPACA,1101,IQUIQUE,51,CHOQUE FRONTAL,40,CHOQUE,1,URBANA,1,TRAMO DE VIA RECTA,14,OTRAS CAUSAS,98,OTRAS CAUSAS,0,SALVADOR ALLENDE,0, ,- SALVADOR ALLENDE,2735, , , , ,2,0,2,BIDIRECCIONAL,2,ASFALTO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,0,3
-7807568.29365805,-2301152.47153386,2,14921,1354554,-70.1365793,-20.2372057,258,IQUIQUE,1,21555,2021,1354554,REGION TARAPACA,1101,IQUIQUE,PEDRO PRADO, ,2735,"PEDRO PRADO 2735, IQUIQUE",CHILE,RANGE_INTERPOLATED,29714,2021,1354554,1,2021/06/05 00:00:00+00,1899/12/30 00:00:00+00,1,REGION TARAPACA,1101,IQUIQUE,62,CHOQUE FRENTE/LADO,40,CHOQUE,1,URBANA,1,TRAMO DE VIA RECTA,14,OTRAS CAUSAS,98,OTRAS CAUSAS,0,PEDRO PRADO,0, ,- PEDRO PRADO,2735, , , , ,2,0,2,BIDIRECCIONAL,2,ASFALTO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,0,2
-7807406.57983378,-2301152.06814589,3,14922,1326940,-70.1351266,-20.2372023,258,IQUIQUE,1,3017,2021,1326940,REGION TARAPACA,1101,IQUIQUE,SALVADOR ALLENDE, ,2252,"SALVADOR ALLENDE 2252, IQUIQUE",CHILE,RANGE_INTERPOLATED,4153,2021,1326940,1,2021/01/21 00:00:00+00,1899/12/30 00:00:00+00,1,REGION TARAPACA,1101,IQUIQUE,30,COLISION,30,COLISION,1,URBANA,1,TRAMO DE VIA RECTA,1,IMPRUDENCIA DEL CONDUCTOR,28,CONDUCCION SIN MANTENER DISTANCIA RAZONABLE NI PRUDENTE,0,SALVADOR ALLENDE,0, ,- SALVADOR ALLENDE,2252, , , , ,2,0,2,BIDIRECCIONAL,2,ASFALTO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,0,2
-7807992.97751543,-2301150.12239229,4,14923,1408929,-70.1403943,-20.2371859,258,IQUIQUE,1,58143,2021,1408929,REGION TARAPACA,1101,IQUIQUE,LAS ROSAS, ,1915,"LAS ROSAS 1915, IQUIQUE",CHILE,RANGE_INTERPOLATED,78954,2021,1408929,1,2021/12/24 00:00:00+00,1899/12/30 00:00:00+00,1,REGION TARAPACA,1101,IQUIQUE,66,CHOQUE LADO/POSTERIOR,40,CHOQUE,1,URBANA,1,TRAMO DE VIA RECTA,9,PERDIDA CONTROL VEHICULO,95,PERDIDA CONTROL VEHICULO,0,LAS ROSAS,0, ,- LAS ROSAS,1915, , , , ,2,0,2,BIDIRECCIONAL,2,ASFALTO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,0,3
-7806823.59966049,-2301139.33770073,5,14924,1354511,-70.1298896,-20.237095,258,IQUIQUE,1,21430,2021,1354511,REGION TARAPACA,1101,IQUIQUE,CERRO DRAGON, ,2770,"CERRO DRAGON 2770, IQUIQUE",CHILE,RANGE_INTERPOLATED,29543,2021,1354511,1,2021/06/04 00:00:00+00,1899/12/30 00:00:00+00,1,REGION TARAPACA,1101,IQUIQUE,66,CHOQUE LADO/POSTERIOR,40,CHOQUE,1,URBANA,1,TRAMO DE VIA RECTA,14,OTRAS CAUSAS,98,OTRAS CAUSAS,0,CERRO DRAGON,0, ,- CERRO DRAGON,2770, , , , ,2,0,2,BIDIRECCIONAL,2,ASFALTO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,0,2
-7807091.91302915,-2301125.55133853,6,14925,1367396,-70.1322999,-20.2369788,258,IQUIQUE,1,30545,2021,1367396,REGION TARAPACA,1101,IQUIQUE,ARTURO PRAT,FRANCISCO BILBAO,0,"ARTURO PRAT & FRANCISCO BILBAO, IQUIQUE",CHILE,GEOMETRIC_CENTER,42212,2021,1367396,1,2021/07/30 00:00:00+00,1899/12/30 00:00:00+00,1,REGION TARAPACA,1101,IQUIQUE,32,COLISION LATERAL,30,COLISION,1,URBANA,1,TRAMO DE VIA RECTA,14,OTRAS CAUSAS,98,OTRAS CAUSAS,0,ARTURO PRAT,0,FRANCISCO BILBAO,ARTURO PRAT - FRANCISCO BILBAO,0, , , , ,2,0,2,BIDIRECCIONAL,2,ASFALTO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,0,2
-7807539.9071879,-2301106.71078448,7,14926,1345122,-70.1363243,-20.23682,258,IQUIQUE,1,15129,2021,1345122,REGION TARAPACA,1101,IQUIQUE,SALVADOR ALLENDE, ,2736,"SALVADOR ALLENDE 2736, IQUIQUE",CHILE,RANGE_INTERPOLATED,20849,2021,1345122,1,2021/04/23 00:00:00+00,1899/12/30 00:00:00+00,1,REGION TARAPACA,1101,IQUIQUE,53,CHOQUE POSTERIOR,40,CHOQUE,1,URBANA,1,TRAMO DE VIA RECTA,14,OTRAS CAUSAS,98,OTRAS CAUSAS,0,SALVADOR ALLENDE,0, ,- SALVADOR ALLENDE,2736, , , , ,2,0,1,UNIDIRECCIONAL,2,ASFALTO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,0,2
-7807539.9071879,-2301106.71078448,8,14927,1347792,-70.1363243,-20.23682,258,IQUIQUE,1,17166,2021,1347792,REGION TARAPACA,1101,IQUIQUE,SALVADOR ALLENDE, ,2736,"SALVADOR ALLENDE 2736, IQUIQUE",CHILE,RANGE_INTERPOLATED,23656,2021,1347792,1,2021/05/08 00:00:00+00,1899/12/30 00:00:00+00,1,REGION TARAPACA,1101,IQUIQUE,63,CHOQUE FRENTE/POSTERIOR,40,CHOQUE,1,URBANA,26,OTROS NO CONSIDERADOS,14,OTRAS CAUSAS,98,OTRAS CAUSAS,0,SALVADOR ALLENDE,0, ,- SALVADOR ALLENDE,2736, , , , ,2,0,1,UNIDIRECCIONAL,2,ASFALTO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,0,3
-7808898.79534396,-2301101.45489027,9,14928,1364397,-70.1485314,-20.2367757,258,IQUIQUE,1,28604,2021,1364397,REGION TARAPACA,1101,IQUIQUE,FILOMENA VALENZUELA,SANTA COLOMA DE FARNES,0,"FILOMENA VALENZUELA & SANTA COLOMA DE FARNES, IQUIQUE",CHILE,GEOMETRIC_CENTER,39527,2021,1364397,1,2021/07/19 00:00:00+00,1899/12/30 00:00:00+00,1,REGION TARAPACA,1101,IQUIQUE,10,ATROPELLO,10,ATROPELLO,1,URBANA,1,TRAMO DE VIA RECTA,14,OTRAS CAUSAS,98,OTRAS CAUSAS,0,FILOMENA VALENZUELA,0,SANTA COLOMA DE FARNES,FILOMENA VALENZUELA - SANTA COLOMA DE FARNES,0, , , , ,2,0,2,BIDIRECCIONAL,2,ASFALTO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,1,1
-7808774.17317402,-2301098.92779044,10,14929,1371041,-70.1474119,-20.2367544,258,IQUIQUE,1,33080,2021,1371041,REGION TARAPACA,1101,IQUIQUE,ARTURO PRAT,ROTONDA DE TADEO HAENKE,0,"ARTURO PRAT & ROTONDA DE TADEO HAENKE, IQUIQUE",CHILE,GEOMETRIC_CENTER,45609,2021,1371041,1,2021/08/13 00:00:00+00,1899/12/30 00:00:00+00,1,REGION TARAPACA,1101,IQUIQUE,52,CHOQUE LATERAL,40,CHOQUE,1,URBANA,1,TRAMO DE VIA RECTA,14,OTRAS CAUSAS,98,OTRAS CAUSAS,0,ARTURO PRAT,0,ROTONDA DE TADEO HAENKE,ARTURO PRAT - ROTONDA DE TADEO HAENKE,0, , , , ,2,0,2,BIDIRECCIONAL,2,ASFALTO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,0,2
-7807669.51647103,-2301085.2126443,11,14932,1349958,-70.1374886,-20.2366388,258,IQUIQUE,1,15625,2021,1349958,REGION TARAPACA,1101,IQUIQUE,PEDRO PRADO VIEJO,LAS TRINITARIAS,0,"PEDRO PRADO VIEJO & LAS TRINITARIAS, IQUIQUE",CHILE,GEOMETRIC_CENTER,21520,2021,1349958,1,2021/04/27 00:00:00+00,1899/12/30 00:00:00+00,1,REGION TARAPACA,1101,IQUIQUE,64,CHOQUE LADO/FRENTE,40,CHOQUE,1,URBANA,26,OTROS NO CONSIDERADOS,14,OTRAS CAUSAS,98,OTRAS CAUSAS,0,PEDRO PRADO VIEJO,0,LAS TRINITARIAS,LAS TRINITARIAS - PEDRO PRADO VIEJO,0, , , , ,2,0,1,UNIDIRECCIONAL,2,ASFALTO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,0,2
-7808154.60228411,-2301082.75673253,12,14933,1393324,-70.1418462,-20.2366181,258,IQUIQUE,1,48656,2021,1393324,REGION TARAPACA,1101,IQUIQUE,AEROPUERTO,LAS ROSAS,0,"AEROPUERTO & LAS ROSAS, IQUIQUE",CHILE,GEOMETRIC_CENTER,66331,2021,1393324,1,2021/11/06 00:00:00+00,1899/12/30 00:00:00+00,1,REGION TARAPACA,1101,IQUIQUE,66,CHOQUE LADO/POSTERIOR,40,CHOQUE,1,URBANA,1,TRAMO DE VIA RECTA,14,OTRAS CAUSAS,98,OTRAS CAUSAS,0,AEROPUERTO,0,LAS ROSAS,AEROPUERTO - LAS ROSAS,0, , , , ,2,0,2,BIDIRECCIONAL,2,ASFALTO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,0,3
-7808180.7512325,-2301072.81444572,13,14935,1345180,-70.1420811,-20.2365343,258,IQUIQUE,1,15143,2021,1345180,REGION TARAPACA,1101,IQUIQUE,LAS ROSAS,LUIS EMILIO RECABARREN,0,"LAS ROSAS & LUIS EMILIO RECABARREN, IQUIQUE",CHILE,GEOMETRIC_CENTER,20871,2021,1345180,1,2021/04/23 00:00:00+00,1899/12/30 00:00:00+00,1,REGION TARAPACA,1101,IQUIQUE,30,COLISION,30,COLISION,1,URBANA,1,TRAMO DE VIA RECTA,14,OTRAS CAUSAS,98,OTRAS CAUSAS,0,LAS ROSAS,0,LUIS EMILIO RECABARREN,LAS ROSAS - LUIS EMILIO RECABARREN,0, , , , ,2,0,2,BIDIRECCIONAL,2,ASFALTO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,0,2
-7808180.7512325,-2301072.81444572,14,14936,1384096,-70.1420811,-20.2365343,258,IQUIQUE,1,41619,2021,1384096,REGION TARAPACA,1101,IQUIQUE,LUIS EMILIO RECABARREN,LAS ROSAS,0,"LUIS EMILIO RECABARREN & LAS ROSAS, IQUIQUE",CHILE,GEOMETRIC_CENTER,57034,2021,1384096,1,2021/09/30 00:00:00+00,1899/12/30 00:00:00+00,1,REGION TARAPACA,1101,IQUIQUE,32,COLISION LATERAL,30,COLISION,1,URBANA,1,TRAMO DE VIA RECTA,14,OTRAS CAUSAS,98,OTRAS CAUSAS,0,LUIS EMILIO RECABARREN,0,LAS ROSAS,LAS ROSAS - LUIS EMILIO RECABARREN,0, , , , ,2,0,2,BIDIRECCIONAL,2,ASFALTO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,1,1
-7807509.6505503,-2301064.75858718,15,14939,1329910,-70.1360525,-20.2364664,258,IQUIQUE,1,4656,2021,1329910,REGION TARAPACA,1101,IQUIQUE,PEDRO PRADO,PEDRO GAMBONI,0,"PEDRO PRADO & PEDRO GAMBONI, IQUIQUE",CHILE,GEOMETRIC_CENTER,6525,2021,1329910,1,2021/02/03 00:00:00+00,1899/12/30 00:00:00+00,1,REGION TARAPACA,1101,IQUIQUE,30,COLISION,30,COLISION,1,URBANA,1,TRAMO DE VIA RECTA,14,OTRAS CAUSAS,98,OTRAS CAUSAS,0,PEDRO PRADO,0,PEDRO GAMBONI,PEDRO GAMBONI - PEDRO PRADO,0, , , , ,2,0,2,BIDIRECCIONAL,2,ASFALTO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,0,2
-7807509.6505503,-2301064.75858718,16,14940,1360934,-70.1360525,-20.2364664,258,IQUIQUE,1,25398,2021,1360934,REGION TARAPACA,1101,IQUIQUE,SALVADOR ALLENDE,PEDRO GAMBONI,0,"SALVADOR ALLENDE & PEDRO GAMBONI, IQUIQUE",CHILE,GEOMETRIC_CENTER,35098,2021,1360934,1,2021/06/30 00:00:00+00,1899/12/30 00:00:00+00,1,REGION TARAPACA,1101,IQUIQUE,10,ATROPELLO,10,ATROPELLO,1,URBANA,1,TRAMO DE VIA RECTA,14,OTRAS CAUSAS,98,OTRAS CAUSAS,0,SALVADOR ALLENDE,0,PEDRO GAMBONI,PEDRO GAMBONI - SALVADOR ALLENDE,0, , , , ,2,0,2,BIDIRECCIONAL,2,ASFALTO,1,BUENO,1,SECO,1,DESPEJADO,0,1,0,0,1
-7807509.6505503,-2301064.75858718,17,14941,1366808,-70.1360525,-20.2364664,258,IQUIQUE,1,30070,2021,1366808,REGION TARAPACA,1101,IQUIQUE,PEDRO GAMBONI,SALVADOR ALLENDE,0,"PEDRO GAMBONI & SALVADOR ALLENDE, IQUIQUE",CHILE,GEOMETRIC_CENTER,41581,2021,1366808,1,2021/07/28 00:00:00+00,1899/12/30 00:00:00+00,1,REGION TARAPACA,1101,IQUIQUE,31,COLISION FRONTAL,30,COLISION,1,URBANA,1,TRAMO DE VIA RECTA,14,OTRAS CAUSAS,98,OTRAS CAUSAS,0,PEDRO GAMBONI,0,SALVADOR ALLENDE,PEDRO GAMBONI - SALVADOR ALLENDE,0, , , , ,2,0,2,BIDIRECCIONAL,2,ASFALTO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,1,3
-7807509.6505503,-2301064.75858718,18,14942,1370407,-70.1360525,-20.2364664,258,IQUIQUE,1,31993,2021,1370407,REGION TARAPACA,1101,IQUIQUE,PEDRO GAMBONI,SALVADOR ALLENDE,0,"PEDRO GAMBONI & SALVADOR ALLENDE, IQUIQUE",CHILE,GEOMETRIC_CENTER,44156,2021,1370407,1,2021/08/07 00:00:00+00,1899/12/30 00:00:00+00,1,REGION TARAPACA,1101,IQUIQUE,32,COLISION LATERAL,30,COLISION,1,URBANA,1,TRAMO DE VIA RECTA,14,OTRAS CAUSAS,98,OTRAS CAUSAS,0,PEDRO GAMBONI,0,SALVADOR ALLENDE,PEDRO GAMBONI - SALVADOR ALLENDE,0, , , , ,2,0,2,BIDIRECCIONAL,2,ASFALTO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,0,2
-7807509.6505503,-2301064.75858718,19,14943,1396969,-70.1360525,-20.2364664,258,IQUIQUE,1,51576,2021,1396969,REGION TARAPACA,1101,IQUIQUE,SALVADOR ALLENDE,PEDRO GAMBONI,0,"SALVADOR ALLENDE & PEDRO GAMBONI, IQUIQUE",CHILE,GEOMETRIC_CENTER,70148,2021,1396969,1,2021/11/20 00:00:00+00,1899/12/30 00:00:00+00,1,REGION TARAPACA,1101,IQUIQUE,10,ATROPELLO,10,ATROPELLO,1,URBANA,1,TRAMO DE VIA RECTA,14,OTRAS CAUSAS,98,OTRAS CAUSAS,0,SALVADOR ALLENDE,0,PEDRO GAMBONI,PEDRO GAMBONI - SALVADOR ALLENDE,0, , , , ,2,0,2,BIDIRECCIONAL,2,ASFALTO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,1,1
-7807090.94454958,-2301052.84683815,20,14946,1325574,-70.1322912,-20.236366,258,IQUIQUE,1,1798,2021,1325574,REGION TARAPACA,1101,IQUIQUE,EJERCITO DE CHILE,RANCAGUA,0,"EJERCITO DE CHILE & RANCAGUA, IQUIQUE",CHILE,GEOMETRIC_CENTER,2477,2021,1325574,1,2021/01/13 00:00:00+00,1899/12/30 00:00:00+00,1,REGION TARAPACA,1101,IQUIQUE,30,COLISION,30,COLISION,1,URBANA,1,TRAMO DE VIA RECTA,14,OTRAS CAUSAS,98,OTRAS CAUSAS,0,EJERCITO DE CHILE,0,RANCAGUA,EJERCITO DE CHILE - RANCAGUA,0, , , , ,2,0,2,BIDIRECCIONAL,2,ASFALTO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,0,2
-7808689.39224983,-2301049.72653067,21,14947,1400770,-70.1466503,-20.2363397,258,IQUIQUE,1,53713,2021,1400770,REGION TARAPACA,1101,IQUIQUE,TADEO HAENKE, ,1010,"TADEO HAENKE 1010, IQUIQUE",CHILE,RANGE_INTERPOLATED,73001,2021,1400770,1,2021/12/02 00:00:00+00,1899/12/30 00:00:00+00,1,REGION TARAPACA,1101,IQUIQUE,30,COLISION,30,COLISION,1,URBANA,1,TRAMO DE VIA RECTA,14,OTRAS CAUSAS,98,OTRAS CAUSAS,0,TADEO HAENKE,0, ,- TADEO HAENKE,1010, , , , ,2,0,2,BIDIRECCIONAL,2,ASFALTO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,0,2
-7806788.02195123,-2301047.38926647,22,14948,1353171,-70.12957,-20.23632,258,IQUIQUE,1,20746,2021,1353171,REGION TARAPACA,1101,IQUIQUE,LAS CARPAS, ,2733,"LAS CARPAS 2733, IQUIQUE",CHILE,RANGE_INTERPOLATED,28596,2021,1353171,1,2021/06/01 00:00:00+00,1899/12/30 00:00:00+00,1,REGION TARAPACA,1101,IQUIQUE,64,CHOQUE LADO/FRENTE,40,CHOQUE,1,URBANA,1,TRAMO DE VIA RECTA,14,OTRAS CAUSAS,98,OTRAS CAUSAS,0,LAS CARPAS,0, ,- LAS CARPAS,2733, , , , ,2,0,2,BIDIRECCIONAL,2,ASFALTO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,0,2
-7808310.82805749,-2301023.10309206,23,14949,1339168,-70.1432496,-20.2361153,258,IQUIQUE,1,11261,2021,1339168,REGION TARAPACA,1101,IQUIQUE,LAS ROSAS,HEROES DE LA CONCEPCION,0,"LAS ROSAS & HEROES DE LA CONCEPCION, IQUIQUE",CHILE,GEOMETRIC_CENTER,15609,2021,1339168,1,2021/03/21 00:00:00+00,1899/12/30 00:00:00+00,1,REGION TARAPACA,1101,IQUIQUE,32,COLISION LATERAL,30,COLISION,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,13,CAUSAS NO DETERMINADAS,97,CAUSAS NO DETERMINADAS,0,LAS ROSAS,0,HEROES DE LA CONCEPCION,HEROES DE LA CONCEPCION - LAS ROSAS,0, , , , ,2,0,1,UNIDIRECCIONAL,2,ASFALTO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,0,1
-7808310.82805749,-2301023.10309206,24,14950,1377585,-70.1432496,-20.2361153,258,IQUIQUE,1,35113,2021,1377585,REGION TARAPACA,1101,IQUIQUE,HEROES DE LA CONCEPCION,LAS ROSAS,0,"HEROES DE LA CONCEPCION & LAS ROSAS, IQUIQUE",CHILE,GEOMETRIC_CENTER,48391,2021,1377585,1,2021/08/25 00:00:00+00,1899/12/30 00:00:00+00,1,REGION TARAPACA,1101,IQUIQUE,32,COLISION LATERAL,30,COLISION,1,URBANA,1,TRAMO DE VIA RECTA,14,OTRAS CAUSAS,98,OTRAS CAUSAS,0,HEROES DE LA CONCEPCION,0,LAS ROSAS,HEROES DE LA CONCEPCION - LAS ROSAS,0, , , , ,2,0,2,BIDIRECCIONAL,2,ASFALTO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,0,2
-7808310.82805749,-2301023.10309206,25,14951,1379774,-70.1432496,-20.2361153,258,IQUIQUE,1,39038,2021,1379774,REGION TARAPACA,1101,IQUIQUE,HEROES DE LA CONCEPCION,LAS ROSAS,0,"HEROES DE LA CONCEPCION & LAS ROSAS, IQUIQUE",CHILE,GEOMETRIC_CENTER,53609,2021,1379774,1,2021/09/15 00:00:00+00,1899/12/30 00:00:00+00,1,REGION TARAPACA,1101,IQUIQUE,33,COLISION POR ALCANCE,30,COLISION,1,URBANA,26,OTROS NO CONSIDERADOS,14,OTRAS CAUSAS,98,OTRAS CAUSAS,0,HEROES DE LA CONCEPCION,0,LAS ROSAS,HEROES DE LA CONCEPCION - LAS ROSAS,0, , , , ,2,0,2,BIDIRECCIONAL,2,ASFALTO,1,BUENO,1,SECO,2,NUBLADO,0,0,0,0,2
-7807013.05430187,-2301021.06243792,26,14952,1352657,-70.1315915,-20.2360981,258,IQUIQUE,1,20728,2021,1352657,REGION TARAPACA,1101,IQUIQUE,LOS MORE??ªOS, ,2742,"LOS MORE??ªOS 2742, IQUIQUE",CHILE,RANGE_INTERPOLATED,28571,2021,1352657,1,2021/05/31 00:00:00+00,1899/12/30 00:00:00+00,1,REGION TARAPACA,1101,IQUIQUE,52,CHOQUE LATERAL,40,CHOQUE,1,URBANA,1,TRAMO DE VIA RECTA,14,OTRAS CAUSAS,98,OTRAS CAUSAS,0,LOS MOREÑOS,0, ,- LOS MOREÑOS,2742, , , , ,2,0,2,BIDIRECCIONAL,2,ASFALTO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,0,2
-7807489.96926433,-2300982.5866583,27,14953,1384575,-70.1358757,-20.2357738,258,IQUIQUE,1,42365,2021,1384575,REGION TARAPACA,1101,IQUIQUE,HECTOR DAVILA, ,2456,"HECTOR DAVILA 2456, IQUIQUE",CHILE,RANGE_INTERPOLATED,58047,2021,1384575,1,2021/10/04 00:00:00+00,1899/12/30 00:00:00+00,1,REGION TARAPACA,1101,IQUIQUE,65,CHOQUE LADO/LADO,40,CHOQUE,1,URBANA,1,TRAMO DE VIA RECTA,14,OTRAS CAUSAS,98,OTRAS CAUSAS,0,HECTOR DAVILA,0, ,- HECTOR DAVILA,2456, , , , ,2,0,2,BIDIRECCIONAL,2,ASFALTO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,0,2
-7808116.83158088,-2300948.32275687,28,14954,1409419,-70.1415069,-20.235485,258,IQUIQUE,1,58498,2021,1409419,REGION TARAPACA,1101,IQUIQUE,LUIS EMILIO RECABARREN,PLAYA BRAVA,0,"LUIS EMILIO RECABARREN & PLAYA BRAVA, IQUIQUE",CHILE,GEOMETRIC_CENTER,79475,2021,1409419,1,2021/12/26 00:00:00+00,1899/12/30 00:00:00+00,1,REGION TARAPACA,1101,IQUIQUE,30,COLISION,30,COLISION,1,URBANA,1,TRAMO DE VIA RECTA,14,OTRAS CAUSAS,98,OTRAS CAUSAS,0,LUIS EMILIO RECABARREN,0,PLAYA BRAVA,LUIS EMILIO RECABARREN - PLAYA BRAVA,0, , , , ,2,0,2,BIDIRECCIONAL,2,ASFALTO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,0,2
-7807635.69760973,-2300936.56531782,29,14955,1377790,-70.1371848,-20.2353859,258,IQUIQUE,1,37696,2021,1377790,REGION TARAPACA,1101,IQUIQUE,SALVADOR ALLENDE, ,2510,"SALVADOR ALLENDE 2510, IQUIQUE",CHILE,RANGE_INTERPOLATED,51812,2021,1377790,1,2021/09/08 00:00:00+00,1899/12/30 00:00:00+00,1,REGION TARAPACA,1101,IQUIQUE,51,CHOQUE FRONTAL,40,CHOQUE,1,URBANA,1,TRAMO DE VIA RECTA,14,OTRAS CAUSAS,98,OTRAS CAUSAS,0,SALVADOR ALLENDE,0, ,- SALVADOR ALLENDE,2510, , , , ,2,0,2,BIDIRECCIONAL,2,ASFALTO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,0,2
-7807635.69760973,-2300936.56531782,30,14956,1391513,-70.1371848,-20.2353859,258,IQUIQUE,1,47411,2021,1391513,REGION TARAPACA,1101,IQUIQUE,SALVADOR ALLENDE, ,2510,"SALVADOR ALLENDE 2510, IQUIQUE",CHILE,RANGE_INTERPOLATED,64675,2021,1391513,1,2021/10/30 00:00:00+00,1899/12/30 00:00:00+00,1,REGION TARAPACA,1101,IQUIQUE,66,CHOQUE LADO/POSTERIOR,40,CHOQUE,1,URBANA,1,TRAMO DE VIA RECTA,14,OTRAS CAUSAS,98,OTRAS CAUSAS,0,SALVADOR ALLENDE,0, ,- SALVADOR ALLENDE,2510, , , , ,2,0,2,BIDIRECCIONAL,2,ASFALTO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,0,2
-7807745.75919027,-2300933.25520263,31,14957,1354576,-70.1381735,-20.235358,258,IQUIQUE,1,21663,2021,1354576,REGION TARAPACA,1101,IQUIQUE,LAS MARGARITAS, ,2039,"LAS MARGARITAS 2039, IQUIQUE",CHILE,RANGE_INTERPOLATED,29855,2021,1354576,1,2021/06/06 00:00:00+00,1899/12/30 00:00:00+00,1,REGION TARAPACA,1101,IQUIQUE,66,CHOQUE LADO/POSTERIOR,40,CHOQUE,1,URBANA,1,TRAMO DE VIA RECTA,14,OTRAS CAUSAS,98,OTRAS CAUSAS,0,LAS MARGARITAS,0, ,- LAS MARGARITAS,2039, , , , ,2,0,2,BIDIRECCIONAL,2,ASFALTO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,0,3
-7807233.76745627,-2300933.18401737,32,14958,1357445,-70.1335742,-20.2353574,258,IQUIQUE,1,23967,2021,1357445,REGION TARAPACA,1101,IQUIQUE,PUERTO NATALES, ,2735,"PUERTO NATALES 2735, IQUIQUE",CHILE,RANGE_INTERPOLATED,33025,2021,1357445,1,2021/06/20 00:00:00+00,1899/12/30 00:00:00+00,1,REGION TARAPACA,1101,IQUIQUE,62,CHOQUE FRENTE/LADO,40,CHOQUE,1,URBANA,1,TRAMO DE VIA RECTA,14,OTRAS CAUSAS,98,OTRAS CAUSAS,0,PUERTO NATALES,0, ,- PUERTO NATALES,2735, , , , ,2,0,2,BIDIRECCIONAL,2,ASFALTO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,0,3
-7808754.12453373,-2300912.6470795,33,14959,1323603,-70.1472318,-20.2351843,258,IQUIQUE,1,334,2021,1323603,REGION TARAPACA,1101,IQUIQUE,ARTURO PRAT, ,2755,"ARTURO PRAT 2755, IQUIQUE",CHILE,RANGE_INTERPOLATED,478,2021,1323603,1,2021/01/03 00:00:00+00,1899/12/30 00:00:00+00,1,REGION TARAPACA,1101,IQUIQUE,30,COLISION,30,COLISION,1,URBANA,1,TRAMO DE VIA RECTA,14,OTRAS CAUSAS,98,OTRAS CAUSAS,0,ARTURO PRAT,0, ,- ARTURO PRAT,2755, , ,"6,5", ,2,0,2,BIDIRECCIONAL,2,ASFALTO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,0,2
