Fecha,Hora,Comuna,Accdtes.,Causas,Muertos,Graves,Menos Graves,Leves,Ilesos,Urbano/Rural,Calleuno,Calledos,Frentenumero,Ruta,Ubicación km,Direccion,Latitud,Longitud
30/05/2018,12:30,IQUIQUE,Choque,Conducción no atento condiciones transito momento,0,0,0,0,1,URBANO,ANIBAL PINTO,GOROSTIAGA,,,,"IQUIQUE, ANIBAL PINTO, GOROSTIAGA",-20.2307033,-70.1356692
30/05/2018,19:20,IQUIQUE,Choque,Conducción no atento condiciones transito momento,0,0,0,0,1,URBANO,GENARO GALLO,Manuel Bulnes,,,,"IQUIQUE, GENARO GALLO, Manuel Bulnes",-20.2201278,-70.1361812
31/05/2018,8:34,IQUIQUE,Colisión,Conducción no atento condiciones transito momento,0,0,0,0,1,URBANO,LAS MAGNOLIAS,LAS NEVADAS,,,,"IQUIQUE, LAS MAGNOLIAS, LAS NEVADAS",-20.2367218,-70.1381753
31/05/2018,10:45,IQUIQUE,Colisión,"Conducción, cambiar sorpresivamente pista circulación",0,0,0,0,1,URBANO,Avenida Arturo Prat,PADRE HURTADO,,,,"IQUIQUE, Avenida Arturo Prat PADRE HURTADO",-20.2625059,-70.130789
31/05/2018,12:00,IQUIQUE,Choque,Conducción no atento condiciones transito momento,0,0,0,0,2,URBANO,FRANCISCO BILBAO,NUEVA CUATRO,,,,"IQUIQUE, Avenida Fransisco Bilbao NUEVA CUATRO",-20.2643387,-70.1275086
31/05/2018,15:30,IQUIQUE,Colisión,"Señalización, desobedecer señal pare",0,0,0,0,1,URBANO,COLO COLO,HERNAN FUENZALIDA,,,,"IQUIQUE, COLO COLO, HERNAN FUENZALIDA",-20.2289498,-70.1369628
31/05/2018,19:45,IQUIQUE,Colisión,"Señalización, desobedecer señal pare",0,0,0,0,1,URBANO,AMUNATEGUI,CESPEDES Y GONZALEZ,,,,"IQUIQUE, AMUNATEGUI, CESPEDES Y GONZALEZ",-20.2244134,-70.14698
01/06/2018,14:00,IQUIQUE,Colisión,Conducción no atento condiciones transito momento,0,0,0,0,1,URBANO,Avenida La Tirana,CALLE DOS,,,,"IQUIQUE, Avenida La Tirana CALLE DOS",-20.2543166,-70.1260602
01/06/2018,14:30,IQUIQUE,Volcadura,Perdida control vehículo,0,1,0,0,3,URBANO,ELEUTERIO RAMIREZ,ALMIRANTE LATORRE,,,,"IQUIQUE, ELEUTERIO RAMIREZ, ALMIRANTE LATORRE",-20.2160808,-70.1493656
01/06/2018,16:00,IQUIQUE,Choque,Conducción no atento condiciones transito momento,0,0,0,0,1,URBANO,RAMIREZ,,1067,,,"IQUIQUE, RAMIREZ, 1067",-20.2180709,-70.1496504
01/06/2018,17:55,IQUIQUE,Atropello,Conducción no atento condiciones transito momento,0,0,0,1,1,URBANO,HERNAN FUENZALIDA,13 ORIENTE,,,,"IQUIQUE, HERNAN FUENZALIDA, 13 ORIENTE",-20.22909,-70.1344354
01/06/2018,21:40,IQUIQUE,Atropello,"Peatón, ebriedad del",0,1,0,0,0,URBANO,PROGRESO,MEJILLONES,,,,"IQUIQUE, PROGRESO, MEJILLONES",-20.2298502,-70.1306589
01/06/2018,22:00,IQUIQUE,Choque,Conducción en estado de ebriedad,0,0,0,0,2,URBANO,PEDRO PRADO,,2001,,,"IQUIQUE, PEDRO PRADO, 2001",-20.22796,-70.1355547
02/06/2018,3:50,IQUIQUE,Colisión,"Señalización, desobedecer luz roja de semáforo",0,0,0,0,1,URBANO,OHIGGINS,JUAN MARTINEZ,,,,"IQUIQUE, OHIGGINS, JUAN MARTINEZ",-20.2187327,-70.1453448
02/06/2018,4:30,IQUIQUE,Choque,Causas no determinadas,0,0,0,0,1,URBANO,PEDRO GAMBONI,Salvador Allende,,,,"IQUIQUE, PEDRO GAMBONI, Salvador Allende",-20.2404258,-70.1374811
02/06/2018,5:40,IQUIQUE,Choque,Conducción en estado de ebriedad,0,0,0,0,1,URBANO,LOS ALGARROBOS,,4215,,,"IQUIQUE, LOS ALGARROBOS, 4215",-20.2691215,-70.1237305
02/06/2018,7:50,IQUIQUE,Colisión,"Señalización, desobedecer señal pare",0,1,0,1,1,URBANO,VIA UNO,VIA DOS,,,,"IQUIQUE, VIA UNO, VIA DOS",-20.2925294,-70.1251716
02/06/2018,9:45,IQUIQUE,Choque,Conducción no atento condiciones transito momento,0,0,0,0,1,URBANO,PASAJE CHAMIZA,,3827,,,"IQUIQUE, PASAJE CHAMIZA, 3827",-20.263174,-70.1226811
02/06/2018,12:00,IQUIQUE,Atropello,Conducción no atento condiciones transito momento,0,1,0,0,1,URBANO,HEROES Heroes de la Concepcion,,2653,,,"IQUIQUE, HEROES Heroes de la Concepcion 2653",-20.2111906,-70.1384119
02/06/2018,12:30,IQUIQUE,Choque,Conducción sin mantener distancia razonable ni prudente,0,0,0,0,1,URBANO,OFICINA Salitrera VICTORIA,SANTA CRUZ,,,,"IQUIQUE, OFICINA Salitrera VICTORIA, SANTA CRUZ",-20.2049542,-70.1369169
02/06/2018,13:30,ALTO HOSPICIO,Choque,Perdida control vehículo,0,0,0,1,1,URBANO,Gabriela Mistral,SANTA MARIA,,,,"ALTO HOSPICIO, Gabriela Mistral SANTA MARIA",-20.2839611,-70.1044103
02/06/2018,13:45,IQUIQUE,Colisión,Conducción sin mantener distancia razonable ni prudente,0,0,0,0,1,URBANO,RANCAGUA,CASTRO RAMOS,,,,"IQUIQUE, RANCAGUA, CASTRO RAMOS",-20.2445158,-70.131685
02/06/2018,19:00,IQUIQUE,Colisión,Conducción no atento condiciones transito momento,0,0,0,0,2,URBANO,Avenida La Tirana,Tadeo Haenke,,,,"IQUIQUE, Avenida La Tirana Tadeo Haenke",-20.2382135,-70.1286667
02/06/2018,21:00,IQUIQUE,Colisión,Conducción no atento condiciones transito momento,0,0,0,0,2,URBANO,PEDRO PRADO,PASAJE LAS AZUCENAS,,,,"IQUIQUE, PEDRO PRADO, PASAJE LAS AZUCENAS",-20.2351218,-70.1372778
03/06/2018,5:30,IQUIQUE,Choque,Conducción no atento condiciones transito momento,0,0,0,0,1,URBANO,PEDRO PRADO,,2010,,,"IQUIQUE, PEDRO PRADO, 2010",-20.228242,-70.1353696
03/06/2018,6:20,IQUIQUE,Choque,Conducción en estado de ebriedad,0,0,0,1,1,URBANO,Avenida La Tirana,BAJO MOLLE,,,,"IQUIQUE, Avenida La Tirana BAJO MOLLE",-20.2543166,-70.1260602
03/06/2018,6:50,IQUIQUE,Atropello,"Peatón, cruza calzada fuera paso peatones",0,1,0,0,1,URBANO,Salvador Allende,,1031,,,"IQUIQUE, Salvador Allende 1031",-20.2414367,-70.1342598
03/06/2018,10:35,ALTO HOSPICIO,Colisión,Conducción en estado de ebriedad,0,0,0,0,2,URBANO,LOS ALMENDROS,Los Alamos,,,,"ALTO HOSPICIO, LOS ALMENDROS, Los Alamos",-20.2686722,-70.1049169
03/06/2018,12:30,IQUIQUE,Atropello,Conducción no atento condiciones transito momento,0,1,0,1,1,URBANO,DIEGO PORTALES,13 ORIENTE,,,,"IQUIQUE, DIEGO PORTALES, 13 ORIENTE",-20.2306827,-70.134509
03/06/2018,13:00,IQUIQUE,Colisión,"Señalización, desobedecer luz roja de semáforo",0,0,0,2,2,URBANO,Manuel Bulnes,HEROES Heroes de la Concepcion,,,,"IQUIQUE, Manuel Bulnes HEROES Heroes de la Concepcion",-20.2111906,-70.1384119
03/06/2018,13:40,IQUIQUE,Colisión,Conducción no atento condiciones transito momento,0,0,0,0,1,URBANO,Avenida Arturo Prat,DIEGO PORTALES,,,,"IQUIQUE, Avenida Arturo Prat DIEGO PORTALES",-20.244478,-70.1410328
03/06/2018,23:00,IQUIQUE,Colisión,Causas no determinadas,0,0,0,0,1,URBANO,TARAPACA,18 DE SEPTIEMBRE,,,,"IQUIQUE, TARAPACA, 18 DE SEPTIEMBRE",-20.2146045,-70.1429999
04/06/2018,8:05,IQUIQUE,Atropello,Conducción no atento condiciones transito momento,0,0,0,1,2,URBANO,SANTIAGO POLANCO,,2201,,,"IQUIQUE, SANTIAGO POLANCO, 2201",-20.2480409,-70.1367207
04/06/2018,10:00,IQUIQUE,Colisión,Conducción no atento condiciones transito momento,0,0,0,0,1,URBANO,Avenida La Tirana,CASTRO RAMOS,,,,"IQUIQUE, Avenida La Tirana CASTRO RAMOS",-20.2444412,-70.1282904
04/06/2018,16:20,IQUIQUE,Colisión,Conducción no atento condiciones transito momento,0,0,0,1,1,URBANO,PEDRO PRADO,TOMAS BONILLA,,,,"IQUIQUE, PEDRO PRADO, TOMAS BONILLA",-20.2279008,-70.1354882
04/06/2018,19:40,IQUIQUE,Colisión,Conducción en estado de ebriedad,0,0,0,0,3,URBANO,Salvador Allende,Manuel Bulnes,,,,"IQUIQUE, Salvador Allende Manuel Bulnes",-20.2205524,-70.1347175
05/06/2018,8:00,IQUIQUE,Choque,Conducción no atento condiciones transito momento,0,0,0,0,3,URBANO,Avenida La Tirana,,3444,,,"IQUIQUE, Avenida La Tirana 3444",-20.2527378,-70.1261718
05/06/2018,8:30,IQUIQUE,Colisión,Conducción no atento condiciones transito momento,0,0,0,0,2,URBANO,AEROPUERTO,LOS JAZMINES,,,,"IQUIQUE, AEROPUERTO, LOS JAZMINES",-20.232725,-70.1381421
05/06/2018,12:00,IQUIQUE,Choque,Conducción no atento condiciones transito momento,0,0,0,0,1,URBANO,PASAJE DOLORES,,3285,,,"IQUIQUE, PASAJE DOLORES, 3285",-20.2414367,-70.1342598
05/06/2018,13:50,IQUIQUE,Choque,Conducción no atento condiciones transito momento,0,0,0,0,2,URBANO,SERRANO,GOROSTIAGA,,,,"IQUIQUE, SERRANO, GOROSTIAGA",-20.2152903,-70.1524365
05/06/2018,18:40,IQUIQUE,Colisión,"Señalización, desobedecer luz roja de semáforo",0,0,0,1,1,URBANO,ZEGERS,ANIBAL PINTO,,,,"IQUIQUE, ZEGERS, ANIBAL PINTO",-20.2172573,-70.1529207
05/06/2018,19:20,ALTO HOSPICIO,Colisión,"Señalización, desobedecer señal ceda el paso",0,0,0,0,2,URBANO,Jerusalen,El Boro,,,,"ALTO HOSPICIO, Jerusalen El Boro",-20.2495998,-70.106074
05/06/2018,20:40,IQUIQUE,Choque,Conducción en estado de ebriedad,0,0,0,0,2,URBANO,HEROES Heroes de la Concepcion,SARGENTO ALDEA,,,,"IQUIQUE, HEROES Heroes de la Concepcion SARGENTO ALDEA",-20.2164807,-70.1390347
06/06/2018,8:20,IQUIQUE,Choque,Conducción en estado de ebriedad,0,0,0,2,1,URBANO,RIQUELME,LUIS CRUZ MARTINEZ,,,,"IQUIQUE, RIQUELME, LUIS CRUZ MARTINEZ",-20.221074,-70.1388078
06/06/2018,8:30,ALTO HOSPICIO,Colisión,Conducción sin mantener distancia razonable ni prudente,0,0,0,0,1,URBANO,TENIENTE HERNAN MERINO CORREA,CALETERA A-16,,,,"ALTO HOSPICIO, TENIENTE HERNAN MERINO CORREA, CALETERA A-16",-20.2885751,-70.0840983
06/06/2018,11:00,IQUIQUE,Colisión,"Señalización, desobedecer luz roja de semáforo",0,0,0,0,1,URBANO,GENARO GALLO,BULNES,,,,"IQUIQUE, GENARO GALLO, BULNES",-20.2201278,-70.1361812
06/06/2018,11:30,IQUIQUE,Colisión,Conducción sin mantener distancia razonable ni prudente,0,0,0,0,1,URBANO,ARTURO PEREZ CANTO,HERNAN FUENZALIDA,,,,"IQUIQUE, ARTURO PEREZ CANTO, HERNAN FUENZALIDA",-20.2288673,-70.1384204
06/06/2018,18:00,IQUIQUE,Colisión,"Señalización, desobedecer señal pare",0,0,0,0,2,URBANO,ORELLA,AMUNATEGUI,,,,"IQUIQUE, ORELLA, AMUNATEGUI",-20.2206303,-70.146763
07/06/2018,0:35,IQUIQUE,Colisión,Conducción no atento condiciones transito momento,0,0,0,0,1,URBANO,Avenida La Tirana,Avenida Tadeo Haenke,,,,"IQUIQUE, Avenida La Tirana Avenida Tadeo Haenke",-20.2382135,-70.1286667
07/06/2018,18:30,IQUIQUE,Colisión,"Señalización, desobedecer señal ceda el paso",0,0,0,3,0,URBANO,21 DE MAYO,ALMIRANTE LATORRE,,,,"IQUIQUE, 21 DE MAYO, ALMIRANTE LATORRE",-20.2171742,-70.1419493
08/06/2018,10:40,IQUIQUE,Colisión,"Señalización, desobedecer señal pare",0,0,0,3,0,URBANO,PLAYA BLANCA,Cerro Dragón,,,,"IQUIQUE, PLAYA BLANCA, Cerro Dragón",-20.2482419,-70.1291267
08/06/2018,14:00,IQUIQUE,Colisión,Conducción sin mantener distancia razonable ni prudente,0,0,0,0,1,URBANO,ORELLA,12 DE FEBRERO,,,,"IQUIQUE, ORELLA, 12 DE FEBRERO",-20.220917,-70.1415272
08/06/2018,16:45,IQUIQUE,Choque,Conducción no atento condiciones transito momento,0,0,0,0,1,URBANO,ESMERALDA,BARROS ARANA,,,,"IQUIQUE, ESMERALDA, BARROS ARANA",-20.2116628,-70.1470863
08/06/2018,17:30,IQUIQUE,Atropello,Conducción no atento condiciones transito momento,0,1,0,0,1,URBANO,12 DE FEBRERO,,920,,,"IQUIQUE, 12 DE FEBRERO, 920",-20.2175017,-70.1409924
08/06/2018,18:30,IQUIQUE,Choque,Conducción no atento condiciones transito momento,0,0,0,0,1,URBANO,LAS CABRAS,LUIS JASPARD,,,,"IQUIQUE, LAS CABRAS, LUIS JASPARD",-20.2102697,-70.1331398
08/06/2018,19:00,IQUIQUE,Choque,Conducción no atento condiciones transito momento,0,0,0,0,1,URBANO,SAN MARTIN,ANIBAL PINTO,,,,"IQUIQUE, SAN MARTIN, ANIBAL PINTO",-20.2126118,-70.1528194
09/06/2018,4:30,IQUIQUE,Choque,Conducción bajo la influencia del alcohol,0,0,0,1,1,URBANO,Avenida La Tirana,PROYECTADA,,,,"IQUIQUE, Avenida La Tirana PROYECTADA",-20.2744074,-70.1266336
09/06/2018,10:05,IQUIQUE,Choque,Conducción no atento condiciones transito momento,0,0,0,0,1,URBANO,Avenida La Tirana,,2773,,,"IQUIQUE, Avenida La Tirana 2773",-20.2368709,-70.1289002
09/06/2018,14:30,IQUIQUE,Choque,Conducción sin mantener distancia razonable ni prudente,0,0,0,0,1,URBANO,Avenida Salvador Allende,,450,,,"IQUIQUE, Avenida Salvador Allende 450",-20.2139254,-70.1341754
09/06/2018,16:00,IQUIQUE,Choque,Conducción sin mantener distancia razonable ni prudente,0,0,0,0,2,URBANO,Avenida La Tirana,BERNARDINO GUERRA,,,,"IQUIQUE, Avenida La Tirana BERNARDINO GUERRA",-20.2297783,-70.1290144
09/06/2018,18:45,IQUIQUE,Atropello,No respetar derecho preferente de paso a peatón,0,0,0,1,0,URBANO,JOSE JOAQUIN PEREZ,12 DE FEBRERO,,,,"IQUIQUE, JOSE JOAQUIN PEREZ, 12 DE FEBRERO",-20.2227166,-70.1417354
09/06/2018,19:30,ALTO HOSPICIO,Colisión,"Señalización, desobedecer señal ceda el paso",0,0,0,1,1,URBANO,TILIVICHE,PAMPA UNION,,,,"ALTO HOSPICIO, TILIVICHE, PAMPA UNION",-20.275428,-70.1057337
09/06/2018,20:15,IQUIQUE,Choque,Perdida control vehículo,0,0,0,1,0,URBANO,LAS CABRAS,,14,,,"IQUIQUE, LAS CABRAS, 14",-20.2080246,-70.1394429
09/06/2018,20:45,IQUIQUE,Atropello,Conducción no atento condiciones transito momento,0,1,0,0,0,URBANO,PLAYA BRVA,,2085,,,"IQUIQUE, PLAYA BRVA, 2085",-20.2428174,-70.1403177
10/06/2018,3:00,IQUIQUE,Choque,Conducción en estado de ebriedad,0,0,0,0,1,URBANO,HERNAN FUENZALIDA,JUAN MARTINEZ,,,,"IQUIQUE, HERNAN FUENZALIDA, JUAN MARTINEZ",-20.2285352,-70.1461119
10/06/2018,7:18,IQUIQUE,Choque,Conducción en estado de ebriedad,0,0,0,0,1,URBANO,AMUNATEGUI,,753,,,"IQUIQUE, AMUNATEGUI, 753",-20.2155503,-70.1465483
10/06/2018,8:00,IQUIQUE,Choque,Conducción no atento condiciones transito momento,0,0,0,0,1,URBANO,MANUEL CASTRO RAMOS,Avenida La Tirana,,,,"IQUIQUE, MANUEL CASTRO RAMOS, Avenida La Tirana",-20.2444412,-70.1282904
10/06/2018,9:20,IQUIQUE,Colisión,Causas no determinadas,0,0,0,1,0,URBANO,ARTURO PEREZ CANTO,CESPEDES Y GONZALEZ,,,,"IQUIQUE, ARTURO PEREZ CANTO, CESPEDES Y GONZALEZ",-20.2248356,-70.1380641
10/06/2018,11:55,IQUIQUE,Colisión,Conducción en estado de ebriedad,0,0,0,0,2,URBANO,SERRANO,18 DE SEPTIEMBRE,,,,"IQUIQUE, SERRANO, 18 DE SEPTIEMBRE",-20.2139099,-70.142712
10/06/2018,13:10,IQUIQUE,Colisión,Virajes indebidos,0,1,0,0,1,URBANO,DIEGO PORTALES,PASAJE LAS LILAS,,,,"IQUIQUE, DIEGO PORTALES, PASAJE LAS LILAS",-20.2305793,-70.1391749
10/06/2018,22:20,ALTO HOSPICIO,Choque,Conducción en estado de ebriedad,0,0,0,0,2,URBANO,Los Pepinos,LOS NOGALES,,,,"ALTO HOSPICIO, Los Pepinos LOS NOGALES",-20.2663191,-70.0996867
11/06/2018,6:30,IQUIQUE,Choque,Conducción no atento condiciones transito momento,0,0,0,0,1,URBANO,21 DE MAYO,LATORRE,,,,"IQUIQUE, 21 DE MAYO, LATORRE",-20.2307033,-70.1356692
11/06/2018,14:05,IQUIQUE,Colisión,Conducción no atento condiciones transito momento,0,0,0,0,2,URBANO,HEROES Heroes de la Concepcion,,2855,,,"IQUIQUE, HEROES Heroes de la Concepcion 2855",-20.2111906,-70.1384119
11/06/2018,14:06,IQUIQUE,Choque,Conducción no atento condiciones transito momento,0,0,0,0,1,URBANO,HEROES Heroes de la Concepcion,LAS ROSAS,,,,"IQUIQUE, HEROES Heroes de la Concepcion LAS ROSAS",-20.2361153,-70.1432496
11/06/2018,14:40,IQUIQUE,Choque,Conducción no atento condiciones transito momento,0,0,0,1,3,URBANO,Avenida Circunvalación,SOTOMAYOR,,,,"IQUIQUE, Avenida Circunvalación SOTOMAYOR",-20.2134898,-70.1310453
11/06/2018,15:30,IQUIQUE,Choque,Conducción no atento condiciones transito momento,0,0,0,0,1,URBANO,AMUNATEGUI,ESMERALDA,,,,"IQUIQUE, AMUNATEGUI, ESMERALDA",-20.2117191,-70.1460666
11/06/2018,20:39,IQUIQUE,Choque,Conducción no atento condiciones transito momento,0,0,0,0,1,URBANO,TARAPACA,BARROS ARANA,,,,"IQUIQUE, TARAPACA, BARROS ARANA",-20.2175833,-70.1474318
12/06/2018,15:35,ALTO HOSPICIO,Choque,Conducción sin mantener distancia razonable ni prudente,0,0,0,0,1,URBANO,TENIENTE HERNÁN MERINO CORREA,CALETERA A-16,,,,"ALTO HOSPICIO, TENIENTE HERNÁN MERINO CORREA, CALETERA A-16",-20.2885751,-70.0840983
13/06/2018,5:40,IQUIQUE,Volcadura,Perdida control vehículo,0,0,0,1,0,URBANO,,Avenida Arturo Prat,,,,"IQUIQUE, Avenida Arturo Prat",-20.244478,-70.1410328
13/06/2018,7:20,ALTO HOSPICIO,Colisión,Conducción contra sentido del transito,0,0,0,0,2,URBANO,CALETERA A-16,Las Americas,,,,"ALTO HOSPICIO, CALETERA A-16, Las Americas",-20.2868313,-70.1029781
13/06/2018,10:50,IQUIQUE,Atropello,"Peatón, cruza calzada fuera paso peatones",0,0,0,1,1,URBANO,DIEGO PORTALES,PASAJE PABLO SILVA PIZARRO,,,,"IQUIQUE, DIEGO PORTALES, PASAJE PABLO SILVA PIZARRO",-20.2307033,-70.1356692
13/06/2018,15:10,IQUIQUE,Colisión,"Señalización, desobedecer luz intermitente semáforo",0,0,0,2,1,URBANO,GENARO GALLO,PLAYA BRAVA,,,,"IQUIQUE, GENARO GALLO, PLAYA BRAVA",-20.2422792,-70.1413978
13/06/2018,18:50,IQUIQUE,Atropello,"Peatón, cruza calzada forma sorpresiva o descuidada",0,0,1,0,1,URBANO,EMILIO RECABARREN,LAS VIOLETAS,,,,"IQUIQUE, EMILIO RECABARREN, LAS VIOLETAS",-20.231438,-70.1401785
13/06/2018,21:20,IQUIQUE,Colisión,Conducción no atento condiciones transito momento,0,0,0,1,2,URBANO,HEROES Heroes de la Concepcion,TOMAS BONILLA,,,,"IQUIQUE, HEROES Heroes de la Concepcion TOMAS BONILLA",-20.2276843,-70.1402925
14/06/2018,9:45,IQUIQUE,Choque,Conducción no atento condiciones transito momento,0,0,0,0,2,URBANO,FILOMENA VALENZUELA,SANTA COLOMA DE FARNES,,,,"IQUIQUE, Filomena Valenzuela SANTA COLOMA DE FARNES",-20.2367757,-70.1485314
14/06/2018,13:30,IQUIQUE,Colisión,"Señalización, desobedecer señal ceda el paso",0,0,0,0,2,URBANO,PEDRO PRADO,GOMEZ CARREÑO,,,,"IQUIQUE, PEDRO PRADO, GOMEZ CARREÑO",-20.2325448,-70.1358294
14/06/2018,14:10,IQUIQUE,Choque,Conducción no atento condiciones transito momento,0,0,0,0,1,URBANO,MANZANA 11,GALPON 30,,,,"IQUIQUE, MANZANA 11, GALPON 30",-20.2307033,-70.1356692
14/06/2018,15:15,IQUIQUE,Choque,Conducción no atento condiciones transito momento,0,0,0,0,2,URBANO,VIA TRES,BAJO MOLLE,,,,"IQUIQUE, VIA TRES, BAJO MOLLE",-20.2928084,-70.1200469
14/06/2018,15:20,IQUIQUE,Colisión,"Señalización, desobedecer señal pare",0,0,0,0,2,URBANO,DIEGO PORTALES,OSCAR BONILLA,,,,"IQUIQUE, DIEGO PORTALES, OSCAR BONILLA",-20.2297964,-70.1422898
14/06/2018,19:45,ALTO HOSPICIO,Colisión,Conducción contra sentido del transito,0,0,0,1,1,URBANO,FRANCIA,Las Americas,,,,"ALTO HOSPICIO, FRANCIA, Las Americas",-20.2686722,-70.1049169
14/06/2018,21:40,IQUIQUE,Choque,Conducción no atento condiciones transito momento,0,0,0,0,1,URBANO,HEROES Heroes de la Concepcion,,2311,,,"IQUIQUE, HEROES Heroes de la Concepcion 2311",-20.2111906,-70.1384119
15/06/2018,4:50,IQUIQUE,Choque,Conducción no atento condiciones transito momento,0,0,0,0,1,URBANO,Circunvalación,Salitrera SANTA ROSA,,,,"IQUIQUE, Circunvalación Salitrera SANTA ROSA",-20.2447599,-70.1368363
15/06/2018,7:30,IQUIQUE,Atropello,"Peatón, cruza calzada forma sorpresiva o descuidada",0,0,0,1,1,URBANO,ELEUTERIO RAMIREZ,TARAPACA,,,,"IQUIQUE, ELEUTERIO RAMIREZ, TARAPACA",-20.2184918,-70.1494876
15/06/2018,7:40,ALTO HOSPICIO,Colisión,Conducción no atento condiciones transito momento,0,0,0,2,0,URBANO,LOS NOGALES,EL SALITRE,,,,"ALTO HOSPICIO, LOS NOGALES, EL SALITRE",-20.2720142,-70.0963194
15/06/2018,7:45,IQUIQUE,Colisión,Conducción contra sentido del transito,0,0,0,0,1,URBANO,Cerro Dragón,CASTRO RAMOS,,,,"IQUIQUE, Cerro Dragón CASTRO RAMOS",-20.2443662,-70.129305
15/06/2018,12:10,IQUIQUE,Colisión,"Señalización, desobedecer señal pare",0,0,0,0,2,URBANO,PLAYA BRAVA,PEDRO GONZALEZ,,,,"IQUIQUE, PLAYA BRAVA, PEDRO GONZALEZ",-20.2427402,-70.1399698
15/06/2018,19:00,IQUIQUE,Colisión,"Señalización, desobedecer señal ceda el paso",0,0,0,0,1,URBANO,TARAPACA,18 DE SEPTIEMBRE,,,,"IQUIQUE, TARAPACA, 18 DE SEPTIEMBRE",-20.2146045,-70.1429999
15/06/2018,19:10,IQUIQUE,Colisión,Conducción contra sentido del transito,0,1,0,1,0,URBANO,Avenida Arturo Prat,,3939,,,"IQUIQUE, Avenida Arturo Prat 3939",-20.2699891,-70.1300141
15/06/2018,19:50,IQUIQUE,Choque,"Señalización, desobedecer señal ceda el paso",0,0,0,0,2,URBANO,ARTURO FERNANDEZ,TOMAS BONILLA,,,,"IQUIQUE, ARTURO FERNANDEZ, TOMAS BONILLA",-20.2274904,-70.1446933
15/06/2018,21:30,IQUIQUE,Choque,Conducción no atento condiciones transito momento,0,0,0,0,1,URBANO,Avenida Salvador Allende,,2360,,,"IQUIQUE, Avenida Salvador Allende 2360",-20.2314652,-70.1353138
16/06/2018,2:45,IQUIQUE,Choque,Conducción en estado de ebriedad,0,0,0,0,2,URBANO,Avenida Tadeo Haenke,TAMARUGAL,,,,"IQUIQUE, Avenida Tadeo Haenke TAMARUGAL",-20.2379173,-70.1271134
16/06/2018,7:20,IQUIQUE,Choque,Conducción no atento condiciones transito momento,0,0,0,1,0,URBANO,Avenida Arturo Prat,DIEGO PORTALES,,,,"IQUIQUE, Avenida Arturo Prat DIEGO PORTALES",-20.244478,-70.1410328
16/06/2018,8:30,IQUIQUE,Choque,Perdida control vehículo,0,0,0,0,1,URBANO,DESIDERIO GARCIA,,144,,,"IQUIQUE, DESIDERIO GARCIA, 144",-20.2066775,-70.1426467
16/06/2018,13:00,IQUIQUE,Choque,Conducción sin mantener distancia razonable ni prudente,0,0,0,0,1,URBANO,Avenida CHIPANA,Avenida La Tirana,,,,"IQUIQUE, Avenida CHIPANA, Avenida La Tirana",-20.2543166,-70.1260602
16/06/2018,13:45,IQUIQUE,Choque,Conducción no atento condiciones transito momento,0,0,0,0,1,URBANO,Circunvalación,SOTOMAYOR,,,,"IQUIQUE, Circunvalación SOTOMAYOR",-20.2111333,-70.1416166
16/06/2018,14:00,IQUIQUE,Colisión,Conducción no atento condiciones transito momento,0,0,0,1,2,URBANO,Avenida Salvador Allende,PEDRO GAMBONI,,,,"IQUIQUE, Avenida Salvador Allende PEDRO GAMBONI",-20.2364664,-70.1360525
16/06/2018,20:40,IQUIQUE,Colisión,Conducción no atento condiciones transito momento,0,0,0,0,2,URBANO,MANUEL ANTONIO MATTA,,125,,,"IQUIQUE, MANUEL ANTONIO MATTA, 125",-20.2414367,-70.1342598
16/06/2018,21:24,IQUIQUE,Choque,Conducción sin mantener distancia razonable ni prudente,0,0,0,0,1,URBANO,ESTACIONAMIENTO MALL ZOFRI,,0,,,"IQUIQUE, ESTACIONAMIENTO MALL ZOFRI, 0",-20.2051079,-70.1383784
17/06/2018,1:45,IQUIQUE,Choque,Conducción en estado de ebriedad,0,0,1,0,1,URBANO,DIEGO PORTALES,,2276,,,"IQUIQUE, DIEGO PORTALES, 2276",-20.2308118,-70.1320857
17/06/2018,6:40,IQUIQUE,Choque,Causas no determinadas,0,0,0,0,1,URBANO,GENARO GALLO,LOS CLARINES,,,,"IQUIQUE, GENARO GALLO, LOS CLARINES",-20.2339491,-70.1380032
17/06/2018,9:00,IQUIQUE,Choque,Causas no determinadas,0,0,0,0,1,URBANO,GENARO GALLO,,1061,,,"IQUIQUE, GENARO GALLO, 1061",-20.2186921,-70.1363192
17/06/2018,16:40,IQUIQUE,Choque,Perdida control vehículo,0,0,0,0,2,URBANO,PATRICIO LYNCH,,50,,,"IQUIQUE, PATRICIO LYNCH, 50",-20.20934,-70.1505109
17/06/2018,19:25,IQUIQUE,Colisión,"Señalización, desobedecer señal ceda el paso",0,0,0,0,1,URBANO,THOMPSON,GENARO GALLO,,,,"IQUIQUE, THOMPSON, GENARO GALLO",-20.2157202,-70.135764
18/06/2018,7:40,IQUIQUE,Colisión,"Conducción, cambiar sorpresivamente pista circulación",0,0,0,0,1,URBANO,JUAN MARTINEZ,ORELLA,,,,"IQUIQUE, JUAN MARTINEZ, ORELLA",-20.2206842,-70.1455402
18/06/2018,7:40,IQUIQUE,Choque,Conducción no atento condiciones transito momento,0,0,0,2,1,URBANO,Salvador Allende,PASAJE CHINTAGUAY,,,,"IQUIQUE, Salvador Allende PASAJE CHINTAGUAY",-20.226475,-70.1352834
